rate of: 0.1
x, avg, lamb_avg
0, 7, 0.00431683555308
1, 8, 0.00434108938647
2, 7, 0.00437093406937
3, 7, 0.00430619019135
4, 7, 0.00422301765181
5, 7, 0.00439980175349
6, 7, 0.00397254137772
7, 7, 0.00416352033766
8, 7, 0.0040363401797
9, 7, 0.00411023336881
10, 7, 0.00401691809305
11, 7, 0.00408473644371
12, 7, 0.00409837540898
13, 7, 0.00393809011767
14, 7, 0.00401140000527
15, 7, 0.00390107106267
16, 6, 0.00389482396199
17, 6, 0.00375673568267
18, 7, 0.00402040727731
19, 6, 0.00392108184644
20, 6, 0.00377507576371
21, 6, 0.00369780192362
22, 6, 0.00386775309764
23, 6, 0.003657187686
24, 6, 0.00376468740496
25, 6, 0.00351873912921
26, 6, 0.0035188408917
27, 6, 0.00359861377432
28, 6, 0.0035569385734
29, 6, 0.00337690894683
30, 6, 0.00353583973427
31, 6, 0.00338690171715
32, 6, 0.00346223667584
33, 6, 0.00352281305956
34, 6, 0.00339138030842
35, 6, 0.00341562274438
36, 6, 0.00335988773517
37, 5, 0.00334312564403
38, 5, 0.00330132732427
39, 5, 0.00334899792755
40, 5, 0.00325950288745
41, 5, 0.00315630379313
42, 5, 0.00329943360083
43, 5, 0.00316899615634
44, 5, 0.00325808139877
45, 5, 0.00311340832699
46, 5, 0.0030607510721
47, 5, 0.00292135689731
48, 5, 0.00317602327471
49, 5, 0.00299013679686
50, 5, 0.00300841533633
51, 5, 0.0029946938274
52, 5, 0.00303933694733
53, 5, 0.00295614391425
54, 5, 0.00286592338366
55, 5, 0.00294129855514
56, 5, 0.00302323100192
57, 5, 0.00289255702275
58, 4, 0.00281176227784
59, 5, 0.00289170358388
60, 4, 0.00280135922412
61, 4, 0.00282360240953
62, 4, 0.00271075539673
63, 4, 0.00284591827192
64, 4, 0.00270111864416
65, 4, 0.00285175133155
66, 4, 0.00266980123762
67, 4, 0.00270980646678
68, 4, 0.00266758218133
69, 4, 0.00269199137889
70, 4, 0.00265027500913
71, 4, 0.00268609297523
72, 4, 0.00259107293732
73, 4, 0.00256560108753
74, 4, 0.00259146585561
75, 4, 0.00255922373544
76, 4, 0.00253228658923
77, 4, 0.00247642123999
78, 4, 0.00249109819452
79, 4, 0.0024281582538
80, 4, 0.00251340822617
81, 4, 0.00241417817009
82, 4, 0.00238149770709
83, 4, 0.00243463527077
84, 4, 0.00233615761131
85, 3, 0.00231254408679
86, 3, 0.0023236453837
87, 4, 0.00235726782687
88, 3, 0.00231530974917
89, 3, 0.00227798165429
90, 3, 0.00225072986433
91, 3, 0.00223031150755
92, 3, 0.00227993657552
93, 3, 0.00235968827469
94, 3, 0.0023063164126
95, 3, 0.00219320438245
96, 3, 0.002226958715
97, 3, 0.00216790253247
98, 3, 0.00207328431009
99, 3, 0.00210713420205



rate of: 0.2
x, avg, lamb_avg
0, 16, 0.00821747313764
1, 15, 0.00794353881788
2, 15, 0.00788517729906
3, 14, 0.00751392774845
4, 15, 0.00776509396895
5, 14, 0.00746799307784
6, 14, 0.00729628892687
7, 14, 0.00732920287927
8, 13, 0.00699174593446
9, 13, 0.00687894977904
10, 13, 0.00673482329196
11, 13, 0.00687996530162
12, 13, 0.00672325004242
13, 13, 0.00675901364706
14, 12, 0.00658705179089
15, 11, 0.00610280970742
16, 12, 0.00614966714486
17, 12, 0.00631318915878
18, 11, 0.00612481763363
19, 11, 0.0060113763379
20, 11, 0.00600428934734
21, 10, 0.00565942974847
22, 10, 0.00559485062251
23, 10, 0.00563526289461
24, 10, 0.00547183359517
25, 10, 0.00550332064803
26, 10, 0.00540814908771
27, 10, 0.0052230084743
28, 9, 0.0051477351904
29, 10, 0.00527188524178
30, 10, 0.00535067524875
31, 9, 0.00512240789144
32, 9, 0.00493374745918
33, 9, 0.00502865000697
34, 9, 0.00502100890382
35, 8, 0.00463896124442
36, 8, 0.0045592987928
37, 8, 0.00450900913763
38, 8, 0.00455887065211
39, 8, 0.00446983178716
40, 8, 0.00440716868918
41, 8, 0.00433910360625
42, 8, 0.00436826715332
43, 7, 0.00412099159036
44, 7, 0.00430584324434
45, 7, 0.00400904943427
46, 7, 0.00403449786851
47, 7, 0.00421084079124
48, 7, 0.00389962718429
49, 7, 0.00387654005386
50, 7, 0.00389073861712
51, 6, 0.00381546046414
52, 7, 0.00381826250344
53, 6, 0.00357605902955
54, 6, 0.00362426280689
55, 6, 0.00361733988333
56, 6, 0.00345531567709
57, 6, 0.00363543917531
58, 6, 0.00338287970321
59, 6, 0.00345454713962
60, 6, 0.00338720328242
61, 5, 0.00323243226234
62, 6, 0.00325780032943
63, 5, 0.00320409179284
64, 5, 0.00321977409047
65, 5, 0.00312154035091
66, 5, 0.00316859489086
67, 5, 0.00301283021533
68, 5, 0.00303646748702
69, 5, 0.00291733089419
70, 5, 0.00284392271006
71, 5, 0.00288051692679
72, 5, 0.00290269855856
73, 4, 0.0027606166311
74, 4, 0.00281757758822
75, 4, 0.00273217825412
76, 5, 0.00283183961181
77, 4, 0.00272216381742
78, 4, 0.00249826114538
79, 4, 0.00257787229077
80, 4, 0.0026005111905
81, 4, 0.00249211495821
82, 4, 0.0024632221492
83, 4, 0.00248182491792
84, 4, 0.00238781022204
85, 4, 0.00240072050957
86, 3, 0.00230435276685
87, 3, 0.00229298241396
88, 3, 0.00229652645216
89, 3, 0.00219415989551
90, 3, 0.00223425149523
91, 3, 0.00225614486549
92, 3, 0.00219070430868
93, 3, 0.00225804126548
94, 3, 0.00218012227483
95, 3, 0.00201187480216
96, 3, 0.00197289187932
97, 3, 0.002001266917
98, 3, 0.0020808648887
99, 3, 0.00192445092828



rate of: 0.3
x, avg, lamb_avg
0, 24, 0.011949432586
1, 23, 0.0114096820461
2, 21, 0.0107368314844
3, 23, 0.0114570691323
4, 21, 0.010598295377
5, 21, 0.0105122228389
6, 20, 0.00999678408164
7, 20, 0.0101933075625
8, 19, 0.00954204323041
9, 19, 0.00951495093285
10, 19, 0.00936980658728
11, 17, 0.00877244065451
12, 17, 0.0089034865294
13, 17, 0.00896047519889
14, 16, 0.00837601327312
15, 16, 0.00815154145793
16, 16, 0.00817912538405
17, 16, 0.00807010448723
18, 15, 0.00782135785909
19, 15, 0.00776313056452
20, 14, 0.00737101708742
21, 14, 0.00717345755303
22, 13, 0.00688769862864
23, 13, 0.00691002086637
24, 13, 0.00671096186707
25, 12, 0.0063008042988
26, 13, 0.00651393778974
27, 12, 0.00630495393608
28, 11, 0.0061651996036
29, 11, 0.00572463579983
30, 11, 0.00589297222319
31, 11, 0.00589219012444
32, 11, 0.00562388087317
33, 10, 0.00544544008257
34, 10, 0.00532589100782
35, 10, 0.0054239521063
36, 9, 0.00515511758263
37, 9, 0.00513765992584
38, 9, 0.00488360121642
39, 9, 0.00501047438375
40, 9, 0.00484047277786
41, 8, 0.00454147062422
42, 8, 0.00454538144597
43, 8, 0.00458701722681
44, 8, 0.00437309211585
45, 8, 0.00427062767429
46, 7, 0.00403892841282
47, 7, 0.0040181254492
48, 7, 0.00395820945638
49, 7, 0.00400466925122
