rate of: 0.1
x, avg, lamb_avg
0, 10, 0.00582749115099
1, 9, 0.00526797754459
2, 9, 0.00520611662737
3, 9, 0.00522078918726
4, 9, 0.00508535660275
5, 9, 0.00521808227325
6, 9, 0.00495694861926
7, 9, 0.00528143100176
8, 8, 0.00490575158409
9, 9, 0.00508520740824
10, 9, 0.00477971335229
11, 9, 0.00508206301908
12, 8, 0.0048363405731
13, 8, 0.00460105360918
14, 8, 0.00454482152836
15, 8, 0.00477044113889
16, 8, 0.00450905916829
17, 8, 0.00458201442239
18, 8, 0.00440015389838
19, 8, 0.00437880999079
20, 7, 0.00424930839289
21, 8, 0.00448697609806
22, 8, 0.00451603889205
23, 7, 0.00432686234925
24, 8, 0.00442725876275
25, 7, 0.00425840073252
26, 8, 0.00431005831584
27, 7, 0.00408337385494
28, 7, 0.00396012775023
29, 7, 0.00415326493468
30, 7, 0.00389952477246
31, 7, 0.00410230111345
32, 7, 0.004009624861
33, 7, 0.0042678442421
34, 7, 0.00395671343811
35, 7, 0.00395685046386
36, 6, 0.00372357538533
37, 6, 0.00373626828554
38, 6, 0.00361746266978
39, 6, 0.00376025215435
40, 7, 0.00381741763324
41, 6, 0.00351617612053
42, 6, 0.00349525207045
43, 6, 0.00347227682141
44, 6, 0.00354072205311
45, 6, 0.00341481513948
46, 6, 0.00345684733079
47, 6, 0.00340197563675
48, 6, 0.00341683484741
49, 6, 0.00332394133453
50, 6, 0.00341389783036
51, 5, 0.00322527388618
52, 5, 0.00326869259832
53, 6, 0.00337675150081
54, 6, 0.00344579425967
55, 5, 0.0031399466927
56, 5, 0.00322270344141
57, 5, 0.00315340335891
58, 5, 0.00296983085973
59, 5, 0.00304911319066
60, 5, 0.00304637619618
61, 5, 0.00296542899489
62, 5, 0.00308184891551
63, 5, 0.00312111266133
64, 5, 0.00279500255041
65, 5, 0.00293228483749
66, 5, 0.00299063276832
67, 4, 0.00275697950758
68, 4, 0.00286368821428
69, 4, 0.00279590931446
70, 4, 0.00268513368048
71, 4, 0.00277756785931
72, 4, 0.00274557041358
73, 4, 0.00270930739581
74, 4, 0.00267715133681
75, 4, 0.00267715653831
76, 4, 0.00256563612836
77, 4, 0.00267436180753
78, 4, 0.00260702715459
79, 4, 0.00274253489847
80, 4, 0.00246003240962
81, 4, 0.00250953245564
82, 4, 0.00237538553877
83, 4, 0.00238878900702
84, 4, 0.00239661975056
85, 4, 0.00241203398934
86, 4, 0.00253677520082
87, 4, 0.00238913997286
88, 4, 0.00238639356144
89, 4, 0.00242972873436
90, 3, 0.00235581043587
91, 4, 0.00235571125387
92, 4, 0.00244367267156
93, 3, 0.00223028455853
94, 4, 0.00238311168105
95, 4, 0.00232976422421
96, 4, 0.0022694705377
97, 3, 0.00215564667146
98, 3, 0.00219300436092
99, 3, 0.00206651357753



rate of: 0.2
x, avg, lamb_avg
0, 19, 0.00979001855346
1, 19, 0.00980428976522
2, 19, 0.0099464394505
3, 18, 0.00935019535627
4, 17, 0.00893451027653
5, 18, 0.00898635014426
6, 17, 0.00884994975006
7, 17, 0.00876698038299
8, 16, 0.00821983033187
9, 16, 0.00833070626406
10, 17, 0.00889799309793
11, 17, 0.00853599991928
12, 15, 0.00769608802301
13, 15, 0.00774628121197
14, 14, 0.00742162956233
15, 14, 0.00738287125784
16, 13, 0.00710096422297
17, 14, 0.00748891728559
18, 14, 0.00720845061788
19, 14, 0.00720986542136
20, 13, 0.00682655362847
21, 13, 0.00686277200779
22, 12, 0.00643653680136
23, 12, 0.00621785146555
24, 12, 0.00629266307668
25, 12, 0.00649522971741
26, 11, 0.00592314670336
27, 11, 0.0059398950084
28, 11, 0.00571825296743
29, 10, 0.00555726607603
30, 11, 0.00583950108137
31, 11, 0.00579339813533
32, 9, 0.00495054190987
33, 10, 0.00537553832602
34, 9, 0.00514775226297
35, 10, 0.00528873244535
36, 9, 0.00493447351295
37, 9, 0.00494950737355
38, 9, 0.00486578096653
39, 9, 0.00488513377264
